,uri,rank,date
1609,1jFhnVoJkcB4lf9tT0rSZS,4.0,1965-09-04 00:00:00
1610,7vH4gt8eAFoJ8HZ5Sr7ox8,31.0,1965-08-14 00:00:00
1611,0k5QrNdfkXQwMxTuCSAYXR,14.0,1965-08-28 00:00:00
1612,6VsCVTDG6y5Exv7MYlfmag,36.0,1965-08-14 00:00:00
1613,3A5EnavJmmUTAgUWQkaxnP,5.0,1965-09-04 00:00:00
1614,12MpjrMqrvZYxEb4NkHWvI,3.0,1965-09-04 00:00:00
1615,36ckFm0oicmvX8bWEErIHd,3.0,1965-09-25 00:00:00
1616,0YoUABG5JjKhyxtELHF2GV,14.0,1965-09-04 00:00:00
1617,0Stx4R87WCCsU5NatixPxu,12.0,1965-11-27 00:00:00
1618,5khyLSTSOgI6cu80LVNrG6,1.0,1965-09-18 00:00:00
1619,2wBJWwUYlhNUbmwXP2U3Sh,37.0,1965-08-21 00:00:00
1620,3AhXZa8sUQht0UEdBJgpGc,2.0,1965-09-11 00:00:00
1621,7LiY7vOBEZaZanJjQgdbPu,10.0,1965-09-04 00:00:00
1622,78eSeO2ExsR4sLUHtdBCFm,19.0,1965-09-04 00:00:00
1623,2waswvzCHQeOshqublKpT3,32.0,1965-08-21 00:00:00
1624,6aOPbKy2fuOZGLDrQluNez,25.0,1965-09-04 00:00:00
1625,4CS89Pya26v88bL5IlCFyW,23.0,1965-09-04 00:00:00
1626,2cPo7nyPXjwAPiwKkKAGm7,7.0,1965-09-25 00:00:00
1627,5Vy8PKv7gS5WDR1EUuk0Bf,6.0,1965-09-25 00:00:00
1628,3ForUMW5AfFlnJkDlbMwAu,26.0,1965-09-11 00:00:00
1629,2nGAqZ4kegCsRGg19B5AN1,18.0,1965-09-18 00:00:00
1630,5zVaqfiEQzkoO0DBbJeST8,36.0,1965-08-28 00:00:00
1631,6UFXM6kmOprPyYmbwiSSEy,40.0,1965-08-21 00:00:00
1632,1x95pWB3KeK3evKa1VrW6e,1.0,1965-09-25 00:00:00
1633,3XL8j1ZYJ4eAQIzQ1LCt3V,10.0,1965-09-18 00:00:00
1634,0qaYEmr9BnuNTbsdIDkJet,32.0,1965-09-04 00:00:00
1635,5CxfZ7osgAkdjR7ZTLKocR,29.0,1965-09-04 00:00:00
1636,1QzJ74fpRVOong4nKE5kzw,19.0,1965-10-02 00:00:00
1637,6TEVFttBadrsDhlpQJRIK0,11.0,1965-10-02 00:00:00
1638,2e9Y2qp3mwZbGhKF1Dukd1,25.0,1965-09-25 00:00:00
1639,0i7O5MtSTXvR4BEY7stpjF,1.0,1965-10-02 00:00:00
1640,1TdmzgmdjrKQjJWk4jTGlO,8.0,1965-10-02 00:00:00
1641,1zacD9TNDTMTB2CdLDO7vT,31.0,1965-09-18 00:00:00
1642,4g6BbL6wLsTD1iQZXGc5fX,22.0,1965-09-25 00:00:00
1643,1X452OCjrWCbwFdEAWQPMB,5.0,1965-10-09 00:00:00
1644,1DM97JJjBJShdMuWI0B5L9,6.0,1965-10-09 00:00:00
1645,1udKn1oNKYQSQ9OmiIWCMu,8.0,1965-10-16 00:00:00
1646,2aEVercJdzRQWkqEeOtWJ3,36.0,1965-09-18 00:00:00
1647,4I83OSMcteCM3uyYs2S1mE,19.0,1965-10-09 00:00:00
1648,2dq2J24oIF67Uvttut4dv7,2.0,1965-10-23 00:00:00
1649,3VOS2LMDQT1t7CjoiQWRqW,12.0,1965-10-30 00:00:00
1650,42bnzRGIBpNr561nH0IuDy,9.0,1965-10-09 00:00:00
1651,6jWufjoz2gxtrBwK0fuVqS,23.0,1965-10-09 00:00:00
1652,3OldhbQg6e5sVXWE1KkxC5,25.0,1965-10-09 00:00:00
1653,0v5JbzYTubRk9VS0R7YOWJ,18.0,1965-10-09 00:00:00
1654,4S4CZX1QAdADmcnikhSEw0,11.0,1965-10-09 00:00:00
1655,5xiWenMGQxYG9m8qHoVZ37,19.0,1965-10-16 00:00:00
1656,1LE2IHTtVfUNQ6p8jwIxJz,4.0,1965-10-30 00:00:00
1657,4TpF8ABfk2ptPSea1yH0wd,23.0,1965-10-16 00:00:00
1658,1xf0VTnQPBICmJJl9FJUXY,6.0,1965-10-16 00:00:00
1659,1LIo1Lyz9tFNMOk1hisbxm,33.0,1965-10-09 00:00:00
1660,16zoOwaHxu86aLnNirDJfI,29.0,1965-10-16 00:00:00
1661,76E0QcBrJSXr9wzAA8Xzgi,1.0,1965-10-30 00:00:00
1662,1gcY3t8AODYm42HsxVPo8R,2.0,1965-11-13 00:00:00
1663,1nP1aLafKTikyYNQDr3z7F,4.0,1965-11-13 00:00:00
1664,1hLbbm3WOREqrulZgN95Hb,4.0,1965-11-06 00:00:00
1665,5TzrUONJL0qkk8WDJqEGfj,34.0,1965-10-16 00:00:00
1666,1dC1vc2C0lPBiL7oCAAr2G,30.0,1965-10-16 00:00:00
1667,6haNaf4Hh1R3rpbN74joaB,7.0,1965-11-06 00:00:00
1668,2aBXGyl9ZtyT8vtTDXiVpS,13.0,1965-11-13 00:00:00
1669,4fMMNGF2zABnCzesZ0GYNH,11.0,1965-11-06 00:00:00
1670,5tFaglMvJpMJK1GdH0GWvN,25.0,1965-10-30 00:00:00
1671,1KlV34DADVN0vDRENkVTfv,23.0,1965-10-30 00:00:00
1672,2I7EpohQiVFfSESd6rf0Lq,1.0,1965-11-13 00:00:00
1673,6il1KvpVKFa3fvfZT0svLT,6.0,1965-12-11 00:00:00
1674,4pSx3D2JibEeZU7JuZ5aU3,21.0,1965-10-30 00:00:00
1675,3PNHkR6bmZOjmrLoTyBC0R,16.0,1965-11-13 00:00:00
1676,4jQAWmK7RTRWaofM5n2NhK,37.0,1965-10-23 00:00:00
1677,5t6q0AC5pTGxCnLSg3qu4i,2.0,1965-11-20 00:00:00
1678,0LuxhJENJYd7yc315s1zms,14.0,1965-11-13 00:00:00
1679,5Gird0FlC1rfCDujzz0C4N,4.0,1965-11-20 00:00:00
1680,4BfAtEVtVAONflHaRhQdd9,7.0,1965-12-04 00:00:00
1681,0wffUvdtOWdnFt3rZFQtlr,33.0,1965-11-06 00:00:00
1682,1dDGKzCqTc1R5UEQ6qXGkN,21.0,1965-11-13 00:00:00
1683,16wvcXy3QMBhaOCvZVovib,10.0,1965-12-04 00:00:00
1684,5PykpnE3xvoPgegGwFmAru,25.0,1965-11-13 00:00:00
1685,5uPKoULQx82sU3NZOO9mDa,19.0,1965-11-20 00:00:00
1686,3vYQjj1vd3FLVNCRF9RC1H,1.0,1965-11-27 00:00:00
1687,6yvH9SyHQnI5cMVj0cavDt,32.0,1965-11-06 00:00:00
1688,5qBqBdfTEIWJwAS0Jm2F5R,1.0,1965-12-25 00:00:00
1689,2uhkq9OJmsIkLnnu8ma7ip,22.0,1965-11-20 00:00:00
1690,3g5kSi8oZQEVcOzPlWL73n,30.0,1965-11-13 00:00:00
1691,0EFaofH4tRwilfgcPkDL8q,13.0,1965-11-27 00:00:00
1692,217mrfRvnKB8JZHOZA5DnB,9.0,1965-11-27 00:00:00
1693,0tJoJNX2DPZ3OnfUloCXJx,29.0,1965-11-27 00:00:00
1694,0aZONv71HjoKut86G2ghVd,27.0,1965-11-20 00:00:00
1695,0EPQxbqnJEDE0JIunJHgYf,30.0,1965-11-20 00:00:00
1696,5wllGXSS4Udh8eCTBnw8PP,4.0,1965-12-25 00:00:00
1697,0sUPjaNsWsUxL7HHZwmt6k,8.0,1965-12-18 00:00:00
1698,4CJmayor49yggBz5Y0nABW,25.0,1965-12-04 00:00:00
1699,4ulUxJwGJeCkthwblfTN0j,2.0,1965-12-25 00:00:00
1700,6D3VE1RmZclPi9LgOMyjNK,4.0,1965-12-18 00:00:00
1701,7l56mROxwVyZEJlkYQgeLJ,15.0,1965-12-11 00:00:00
1702,0JqrPlW6Tl4zJOA9y3DxUh,15.0,1965-12-04 00:00:00
1703,6hIUuFjY0f86aiiRwTyCtg,22.0,1965-12-04 00:00:00
1704,2HSsTdOQhH8spQHTVKVToD,39.0,1965-11-20 00:00:00
1705,5yZPc756IiVYs8rtgwaA6T,6.0,1965-12-25 00:00:00
1706,7BhNszOxXQwv16bjvpaXYx,9.0,1965-12-18 00:00:00
1707,6AvrsH2MtQgjCfPYFBs2O6,10.0,1965-12-25 00:00:00
1708,78eqrJFbfW5WRWVeM3KPPg,5.0,1966-01-01 00:00:00
1709,55ha7UspwbeYtb2pa22mK3,25.0,1965-12-18 00:00:00
1710,5Ug1BLDAo5uw4T59Vv6JFr,33.0,1965-12-04 00:00:00
1711,4P0hyvRd3BVivw1UWtZ9gu,12.0,1966-01-01 00:00:00
1712,2InR8wwGrb3AVMmg4luLRy,16.0,1965-12-25 00:00:00
1713,35eHq3QNgBdbZZ5yPR9Edj,1.0,1966-01-22 00:00:00
1714,3NnfJ0a4bGjmEGuOrX2ujS,21.0,1966-01-01 00:00:00
1715,4wySbCLLbumyHDwG8aGEGm,11.0,1966-01-01 00:00:00
1716,1NYUaFd5xjagpyGRhZYNE0,5.0,1966-01-15 00:00:00
1717,4ioBCs2b4q0p1zuzumbdg9,18.0,1966-01-01 00:00:00
1718,7ledv9CTjqdwnvHgRmETyZ,4.0,1966-01-08 00:00:00
1719,1k6Gsz8nnZThZ59ZsEjw0r,40.0,1965-12-04 00:00:00
1720,3GNPDi8igS9svIk2KRsdwN,10.0,1966-01-22 00:00:00
1721,4HYhDDv5p3jikIrZV1HxFI,4.0,1966-01-22 00:00:00
1722,17YuIGZIPZpNyOwgnqNqAM,14.0,1966-01-29 00:00:00
1723,6huUBvYqYgmjERcWAc3NBh,35.0,1965-12-25 00:00:00
1724,29KzM7KUQTdR5N7pSGMhHH,30.0,1965-12-25 00:00:00
1725,4JclUAI9VAbkcJWVhxceSp,39.0,1965-12-11 00:00:00
1726,7zKSUNJL0OSY3WtdeoCCte,37.0,1966-01-01 00:00:00
1727,61Qh466Q63M4uckeYrYeal,3.0,1966-01-29 00:00:00
1728,2Rl2JeXJ4cULxZ99sf0oCL,1.0,1966-01-29 00:00:00
1729,258QLnen3lxVYuM7cGYz1o,15.0,1966-01-29 00:00:00
1730,2nqCncFzp4UKMLMxWCI1JL,29.0,1965-12-25 00:00:00
1731,3eNijeVqisxZyJO3v5QrXq,21.0,1966-01-15 00:00:00
1732,4VGHgaFiutl9sNsYCdyk3A,5.0,1966-01-22 00:00:00
1733,5DkgAX62bM7gwYpOGtOGfK,3.0,1966-02-05 00:00:00
1734,0uHCSrV4jy7psUhU6zAZ8O,11.0,1966-01-29 00:00:00
1735,7cAnnAogr1cAeL9WqyzPNg,24.0,1966-01-22 00:00:00
1736,7y6COtEIOPXKLVAlVQCYzM,31.0,1966-01-08 00:00:00
1737,4Y6fUStFtHK1mLclPXOaf6,8.0,1966-01-29 00:00:00
1738,2JVPFUQ17Hap4JxMbUGfb1,18.0,1966-01-29 00:00:00
1739,0ijmXR80FiFJBYMENfz2LL,27.0,1966-01-15 00:00:00
1740,4wJnkr9XOBVLK8CAht3FkX,20.0,1966-01-22 00:00:00
1741,400MeIqYXQAWjU7NTKA4ki,6.0,1966-01-29 00:00:00
1742,0JYQFrMnosRAaT2PUtfOAq,6.0,1966-02-05 00:00:00
1743,50tRNBng58RBIZqD1rYVUE,10.0,1966-01-29 00:00:00
1744,4yrTrpb8liAIFuA6Qlvqum,26.0,1966-01-22 00:00:00
1745,7fM0eLSFtxHm8LuyeQtXCH,13.0,1966-02-12 00:00:00
1746,4jiAKSvJk2SVy3DBzYfnxN,31.0,1966-01-22 00:00:00
1747,5NR24aFXuHOX4Gbf2nzff5,35.0,1966-01-15 00:00:00
1748,2j1GzI1DwpEado5Rjw0wxk,1.0,1966-02-12 00:00:00
1749,2pw36KAhXcFPmYaPHmuMNd,2.0,1966-02-05 00:00:00
1750,5nRFgDlffnFQsLvVYseB6y,6.0,1966-02-19 00:00:00
1751,5jrzcYgWeA0r8WPCx5NFdd,28.0,1966-01-29 00:00:00
1752,4snR6myh4KgWiZVdK5925N,32.0,1966-02-05 00:00:00
1753,5RXBVvNwdMsYnafVdjK4Nh,10.0,1966-02-26 00:00:00
1754,6AEaiHXFPOncWxkoKmb5dB,3.0,1966-02-19 00:00:00
1755,0cktNLtJ78WSwCYBDWzawQ,11.0,1966-02-19 00:00:00
1756,4EmnbjGWk5kOnK50l61JVo,1.0,1966-02-19 00:00:00
1757,4RJ56QdytAwaipBujDFUS3,26.0,1966-02-12 00:00:00
1758,1mcuufhoEoSxTT5SBXJbjN,33.0,1966-01-29 00:00:00
1759,2W2H5ponWttlJMmCsJFbeF,37.0,1966-01-22 00:00:00
1760,1NjcsA6SyWXqGKF02EzAmJ,7.0,1966-02-26 00:00:00
1761,177lbdj6yLM4lsJjVcZ3By,5.0,1966-02-26 00:00:00
1762,32DkyRGUJoW6tlpUrRsOcr,17.0,1966-02-19 00:00:00
1763,7eaaSZbA67j1hNwZ86Eumn,37.0,1966-01-29 00:00:00
1764,2p2wGm94N2NRbjrioWPGU8,1.0,1966-02-26 00:00:00
1765,4An0hbjs1THl9cQprYrN6G,4.0,1966-03-12 00:00:00
1766,70B8B7EdcU3qrjY6KlzQSv,17.0,1966-03-05 00:00:00
1767,4wzO6hlcwG3Ck3S3zkTaN7,27.0,1966-02-19 00:00:00
1768,2y9W0Vbav9Ew864rNupwbo,37.0,1966-02-05 00:00:00
1769,4F4W0M9KKQqWHbFPs3dRSQ,20.0,1966-03-05 00:00:00
1770,1roCbSRY2XvH0hDyURod7R,13.0,1966-03-05 00:00:00
1771,226EXK5tPVsqaZ2y9RACR0,5.0,1966-03-19 00:00:00
1772,6Um3XCAxl9YfFmAnGl93xc,9.0,1966-03-19 00:00:00
1773,4qxmUFf9zE803gfmaHBmuQ,24.0,1966-03-05 00:00:00
1774,0Xi7frFy5miZfKPFJiXSnq,28.0,1966-03-05 00:00:00
1775,0qhiRh9Xrk3pTHzUYaKJFf,37.0,1966-02-12 00:00:00
1776,0yjNmllr3Ew6f97TqPuEqa,1.0,1966-04-02 00:00:00
1777,4YehhvNVDkI2DNwrsR5JJc,11.0,1966-03-12 00:00:00
1778,6o2FF4ArSHzLaLNxWxUndK,19.0,1966-03-26 00:00:00
1779,6wGNQa8cuFRo8CMZT87S6o,11.0,1966-04-02 00:00:00
1780,5gWUmdBXBNLpDDKlAETJYO,3.0,1966-03-12 00:00:00
1781,7HWzheANESyVf2gnNS5z4g,38.0,1966-03-05 00:00:00
1782,4tUnN13lUxJsNFZpp2ihEv,30.0,1966-03-05 00:00:00
1783,7naB784XT1UQQY87SVWytQ,16.0,1966-03-12 00:00:00
1784,1WCx3vqkBSPhwDz584C9tk,5.0,1966-04-02 00:00:00
1785,3LJUiTwAFRy3t8RxxTZXot,15.0,1966-03-26 00:00:00
1786,0MZRXd10thO3b7siaEak4l,12.0,1966-04-09 00:00:00
1787,6DNgKv1sWH2505Z5SAqAXr,40.0,1966-02-26 00:00:00
1788,21ElXnithj4MX8E4rg5lh8,2.0,1966-04-02 00:00:00
1789,0dkGA66q2JHqHMYzFa8WbZ,3.0,1966-03-26 00:00:00
1790,4lQyg1mFELqFms96bjiMc0,29.0,1966-03-19 00:00:00
1791,4lwV7SpU0JSM1OIm0aIkNP,31.0,1966-03-12 00:00:00
1792,4oeOG0zp2WYyL2ZQKD1gbR,28.0,1966-03-19 00:00:00
1793,5t3gBVEdKIfQdnXt3Wyype,24.0,1966-03-19 00:00:00
1794,7zd7QV2lCDGGmwOxMiULVY,13.0,1966-04-02 00:00:00
1795,0tmaLDb6R98E2NgtBbUC4L,2.0,1966-04-16 00:00:00
1796,50m8v9X2aNRfpCGZwl4Y3a,22.0,1966-03-26 00:00:00
1797,77jUNYWAEstSP3dZSEEK08,17.0,1966-03-26 00:00:00
1798,7wR9R2T8KeDtLta47z64H6,33.0,1966-03-19 00:00:00
1799,0o9yow6BI2PydCCpZJcphJ,27.0,1966-03-26 00:00:00
1800,2xvBZfFbRCstxKbkvbS8Lr,37.0,1966-03-12 00:00:00
1801,56CFssmg0gxzXGf72XjKEb,11.0,1966-04-23 00:00:00
1802,3N7lkGMR02hIJxcUPfi68f,20.0,1966-04-09 00:00:00
1803,5ZHOiRqKOzgFMfMAu8cwzp,1.0,1966-04-23 00:00:00
1804,4hfOj6QRc3kTtq5l2WmsRB,8.0,1966-04-09 00:00:00
1805,6xfxqyiCMlOER0SvAS6vkw,21.0,1966-04-09 00:00:00
1806,6LLK7hZgXFYi5Jk4oRQvAl,2.0,1966-04-23 00:00:00
1807,367ncEAlaw20bPiD9PQHVB,28.0,1966-04-02 00:00:00
1808,5aARHANTyK8IM41nnvD0d8,16.0,1966-04-16 00:00:00
1809,6JNsyjmkn3wOETAmH295mZ,5.0,1966-04-23 00:00:00
1810,6DosMsjJw8ue2JNh45VJBx,3.0,1966-04-23 00:00:00
1811,6vNPKoe8vUAJIkJOPWa1Lb,4.0,1966-05-14 00:00:00
1812,0XnhQGfqfi5CnZXcONJuI5,1.0,1966-04-30 00:00:00
1813,188xtC60TeSCXsN6ePYnWD,33.0,1966-04-02 00:00:00
1814,1klqBqLXdUN6ilIhtOAYtm,30.0,1966-04-16 00:00:00
1815,6EdGkH1mk7dKIgc3CKgo7F,10.0,1966-04-23 00:00:00
1816,7H1R8zwKjBrPHC8rczEyLK,29.0,1966-04-16 00:00:00
1817,3ZwIgfynY9l03MU7x4P5h7,25.0,1966-04-23 00:00:00
1818,3xYMN0fbQkyJfofjsufO7b,11.0,1966-05-14 00:00:00
1819,5DH0TOqxWozv01IRPAbxrA,23.0,1966-04-23 00:00:00
1820,2ULL3VZf4WwBKO4vjwT7Bg,3.0,1966-05-07 00:00:00
1821,6dqenL58zBh0cmz7cPwmNk,28.0,1966-04-23 00:00:00
1822,2aVK2WqiFWkaWrIH5lbz3a,24.0,1966-04-23 00:00:00
1823,1gXmKCfRhKi35b3AFtSDWj,23.0,1966-04-30 00:00:00
1824,5WNcnqDpO5asMaDIthIcu1,10.0,1966-05-14 00:00:00
1825,7uKDfmHRbClpHxqo3Va3Kr,9.0,1966-05-07 00:00:00
1826,4vyxsTzPw2SMu4XSxnnKOO,1.0,1966-05-21 00:00:00
1827,0rwjK3uTPK1hTz7iFpccWM,17.0,1966-04-30 00:00:00
1828,43QHyN5OWllcZNmkH0jJRA,15.0,1966-04-30 00:00:00
1829,51LYfjuH1xcAeXRL6DlcuO,8.0,1966-05-21 00:00:00
1830,45RvzLqo8e2rqGPGQRFbFm,30.0,1966-04-30 00:00:00
1831,7BkAlVpGwXXl3sYNn5OoJ7,2.0,1966-05-21 00:00:00
1832,5v3utF8InHZKd8JZJK5rCx,13.0,1966-05-21 00:00:00
1833,3l35DNYvWELcX1z1DIZ6Tf,7.0,1966-05-21 00:00:00
1834,2xzkdWhWEm9r4laA0mbxtA,2.0,1966-06-04 00:00:00
1835,51FpzuGkRYXFgsE2zXt9av,1.0,1966-06-04 00:00:00
1836,6RLQKvHTxPIGdG1ux6c0KZ,19.0,1966-05-21 00:00:00
1837,1OJzbyjqsfvIrb92LxkwKI,19.0,1966-05-14 00:00:00
1838,7k6iJdwHo2QcKxdcMgTW9y,38.0,1966-05-07 00:00:00
1839,7pwAatBibsVc2qDa1K7VhL,9.0,1966-05-28 00:00:00
1840,0BhbbbNTK2W7voVHSbR1In,24.0,1966-05-14 00:00:00
1841,5PCkGVUctXDHAA0kxaZNLZ,8.0,1966-06-11 00:00:00
1842,3rtLq4R8PM0HlPXZ8CU8qY,28.0,1966-05-21 00:00:00
1843,0pgO3d7uwzBog8xWkNC6rs,33.0,1966-05-14 00:00:00
1844,32fWqBY388oQqEtDCXKMil,35.0,1966-05-07 00:00:00
1845,0955BzJf4FAaaQqjLyxhyE,32.0,1966-05-14 00:00:00
1846,7aQMQfs2U02pwNtAf7DggI,37.0,1966-05-07 00:00:00
1847,7GEL5dZbLQhJGrDtfPeHHz,29.0,1966-05-28 00:00:00
1848,5O0ibxlu6WLiDr7Q2n8EuI,20.0,1966-06-04 00:00:00
1849,30gUUK7Vwn9W5sWViA80bb,3.0,1966-06-18 00:00:00
1850,26Y0BO1IsZVctCrGRIcip1,2.0,1966-06-18 00:00:00
1851,5rIlCi32FFvuRLHTekhKqL,24.0,1966-05-28 00:00:00
1852,060jwmfFofVHAcYk7Gpswz,35.0,1966-05-28 00:00:00
1853,7FTQ1UJS3tivXeyO0dxlLX,19.0,1966-06-18 00:00:00
1854,78JlD9PKDckLNq0ouu0DZM,38.0,1966-05-14 00:00:00
1855,0hBZCHzVNvboVLWS7aNKRO,1.0,1966-06-18 00:00:00
1856,6hM6ZMxiUgLxIm9zBVcEhA,8.0,1966-06-18 00:00:00
1857,1CQHMHRCDs1qioeseVTbaR,7.0,1966-07-09 00:00:00
1858,7ggOcfcCbyX8IWIWPEdT1x,7.0,1966-06-25 00:00:00
1859,2PpRbwX4QQelsPjBbJFCdO,15.0,1966-06-18 00:00:00
1860,6PgVDY8GTkxF3GmhVGPzoB,20.0,1966-06-18 00:00:00
1861,68T4YaueRjQbSDnr8fjaw4,10.0,1966-06-25 00:00:00
1862,4dp3AbYKyxOJNXC8Wq4PpJ,12.0,1966-06-25 00:00:00
1863,4NGvnNk7eUUYN4U52BuDfV,1.0,1966-07-02 00:00:00
1864,7Lr1pylGjmcE2kvsh6JlXD,17.0,1966-07-02 00:00:00
1865,07GpPzN1AAk1mLBLpnK12b,29.0,1966-06-18 00:00:00
1866,6fuqcFBVbRJx7F2D849fXh,20.0,1966-07-02 00:00:00
1867,3KF7AFdhmvscT321Hz4VqQ,21.0,1966-06-18 00:00:00
1868,0q8nQ0H4ad4KYcZdrTZPux,4.0,1966-07-16 00:00:00
1869,3AbkoN2ULACg0J0qu9lO4B,12.0,1966-07-02 00:00:00
1870,6DuLN8tFW0DkH9wsbTHZsX,2.0,1966-07-09 00:00:00
1871,2HelsQPJwD4q9rTCqResjF,30.0,1966-06-25 00:00:00
1872,26Vfr0ZGFpHI6NlYVqnZlj,33.0,1966-06-11 00:00:00
1873,22x73BTJpIkciL7605zZ66,13.0,1966-07-16 00:00:00
1874,11sGMdEqalkocgfOKFfQdI,11.0,1966-07-16 00:00:00
1875,0O6f9upUpzRn6lEN9Ls0Og,1.0,1966-07-09 00:00:00
1876,2H3RYr8qMDAPACiHMRS4mH,24.0,1966-06-25 00:00:00
1877,55difMBMlkrkCwnpPPlAtR,34.0,1966-06-18 00:00:00
1878,43koaxKWQyaAzfnSnLHO9K,35.0,1966-06-18 00:00:00
1879,7MZv2DNLRPjADdZsgGrUlG,1.0,1966-07-23 00:00:00
1880,6n8w5fOxHTmzg0Hswx112l,21.0,1966-07-09 00:00:00
1881,5MES8pWN75QiZaFCdaHtp1,18.0,1966-07-09 00:00:00
1882,36tHtmi6ReXOPM3OJ0HUNb,37.0,1966-06-18 00:00:00
1883,0cSNJcTzka0OvgfgTNbTxM,38.0,1966-06-18 00:00:00
1884,0EdfeUG4DyJcNs8MN5mEeS,8.0,1966-07-16 00:00:00
1885,2Ih7lkBaAFbOxRFPSh4qbl,22.0,1966-07-16 00:00:00
1886,37h6Z172m2UNLbJZ7z8pxz,7.0,1966-07-16 00:00:00
1887,3n50GBsrFkPwespN4jXtWI,27.0,1966-07-16 00:00:00
1888,774FgCxWI5rdmLbjJn2lfj,31.0,1966-07-02 00:00:00
1889,3EZLO3JMqV7gyGETm0SKVK,29.0,1966-07-16 00:00:00
1890,3HAkdey2PJoDO47MNT3M8j,35.0,1966-07-02 00:00:00
1891,4xYcvJQvUxImEVFSuKub1p,2.0,1966-08-13 00:00:00
1892,3qaBnjBZndY52eLCSYKClw,8.0,1966-08-06 00:00:00
1893,04DOxjxyOrs7r0Ynj3iqYz,19.0,1966-07-23 00:00:00
1894,3eP3chy24eKSaLCYP5NGXT,4.0,1966-08-06 00:00:00
1895,5jD4uG9toYi4NSkHuf8p5D,38.0,1966-07-09 00:00:00
1896,04AdxrFE3nRY5YDCBWYUUU,40.0,1966-07-02 00:00:00
1897,695D3IeuIXeUHX2RUlnfQp,1.0,1966-08-06 00:00:00
1898,4RztxPMplgabjHLHFiI9yG,6.0,1966-07-30 00:00:00
1899,7wubFrUyr5Lx3kcM98zAqA,5.0,1966-07-30 00:00:00
1900,1qg0e1Tol7d9HGH8eu7evB,8.0,1966-08-13 00:00:00
1901,2nyjxppV4Fds9URl1yvofY,25.0,1966-07-23 00:00:00
1902,4o9tRel73Hk8GLDvu8hHA9,17.0,1966-07-30 00:00:00
1903,1UfQ768Moc3UbBTOv00Qwl,18.0,1966-07-30 00:00:00
1904,7BDkpsS8gPjNmJWcrIVXot,27.0,1966-07-30 00:00:00
1905,7tJQ4Ekp2vN3NlI3vJJW3v,19.0,1966-08-06 00:00:00
1906,53YvEcjYsIfGUWW8ZpKh8Z,21.0,1966-08-06 00:00:00
1907,0Vf619emghbVk8GBzHFto1,12.0,1966-08-20 00:00:00
1908,5qbUbcBORxxTEWwPSi8ooQ,32.0,1966-07-23 00:00:00
1909,7AzFID6u1b3zIWbd9pb8Dk,1.0,1966-08-27 00:00:00
1910,1GVafg6PWpBt5rWTMruzwG,2.0,1966-08-27 00:00:00
1911,3oB22RvGyoqlmRzC9SHE29,14.0,1966-08-20 00:00:00
1912,4m7w2W776tlZ7xBqJPZOyq,11.0,1966-08-13 00:00:00
1913,06jp5Ww9PGIOGDZoA30wxj,28.0,1966-08-13 00:00:00
1914,2EFT3VpUmG9mUWt21q9bRu,36.0,1966-07-23 00:00:00
1915,2caREKLVN9PbVDe9EPzXjc,3.0,1966-09-03 00:00:00
1916,2VFlsgiY8uI7mN3nzXBBtl,38.0,1966-07-23 00:00:00
1917,2IpRWwUeQ3XTNivYMjxFpW,3.0,1966-08-13 00:00:00
1918,0neniOq88zX3RLJmYffzjc,8.0,1966-08-20 00:00:00
1919,15tK0tPifZLhXpNSVAS0sl,26.0,1966-08-13 00:00:00
1920,0RwQSjXr7kPSVuA5BmiTIO,34.0,1966-08-06 00:00:00
1921,52UypIIYGmiToj0fTpvHwO,9.0,1966-09-03 00:00:00
1922,0gScuINnTsRK07JpPNRgvG,10.0,1966-09-03 00:00:00
1923,2TeBSDi7wedk4efTok0qXD,17.0,1966-09-03 00:00:00
1924,10Yk8Ce6dzjEO3p9MKP829,20.0,1966-09-03 00:00:00
1925,7iE2mwAifITlhmrcTrP79Y,12.0,1966-10-08 00:00:00
1926,19kAUW6NMzgDHKT19s7782,23.0,1966-08-13 00:00:00
1927,6FTX7MmM2isgXwej2Z2vcm,36.0,1966-08-20 00:00:00
1928,61w1Ry5X8UUsbNoPG7zRP1,6.0,1966-09-10 00:00:00
1929,0JAiJaBA4MQoeA3nJA53Ls,13.0,1966-09-03 00:00:00
1930,4RGxUjaCmVtD30pIhtEi7w,1.0,1966-09-03 00:00:00
1931,5GR1Jj5ahZtoR6WqyM5LP4,8.0,1966-09-10 00:00:00
1932,6Z6bFqqxhHS53Z5SqT0exe,9.0,1966-09-17 00:00:00
1933,1C1Ou0rEJwjpZZgdaQjf0y,27.0,1966-08-27 00:00:00
1934,0u5J4IdTy7HSloMZSdsClZ,31.0,1966-08-27 00:00:00
1935,4fAnL2LZOguML5Jhkm72vD,19.0,1966-09-17 00:00:00
1936,0cx32rX0uZvcJUP92Wkj2y,8.0,1966-09-17 00:00:00
1937,1m4OU0KjRnZ7nJCXbte2Qm,1.0,1966-09-17 00:00:00
1938,0K3i1MJwU4v0Aq0VdYZnPg,5.0,1966-10-01 00:00:00
1939,6TTbV5qL7qXBpsPWDps1uC,15.0,1966-09-10 00:00:00
1940,6zQb88rGnKQMkM87PVYgW6,21.0,1966-09-17 00:00:00
1941,5sAjWk82gZ72S0HsIduffZ,39.0,1966-08-20 00:00:00
1942,0GgBd9xIRRGsKzaSdgHFJH,2.0,1966-09-17 00:00:00
